// General information: 
//  MT Manager version: 2020.5.0 
//  XDA version: 2020.5.0 build 5678 rev 108182 built on 2021-02-04
// Device information: 
//  DeviceId: 00B4592C
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Roll,Pitch,Yaw
36133,NaN,0.113821,-0.032988,-79.957263
36134,NaN,0.114200,-0.033072,-79.958229
36135,NaN,0.112717,-0.032581,-79.959465
36136,NaN,0.113675,-0.032154,-79.958771
36137,NaN,0.112929,-0.031847,-79.959099
36138,NaN,0.111443,-0.033424,-79.960291
36139,NaN,0.111629,-0.032372,-79.960507
36140,NaN,0.111496,-0.032000,-79.959173
36141,NaN,0.110945,-0.030769,-79.960296
36142,NaN,0.110971,-0.031089,-79.959715
36143,NaN,0.110381,-0.031481,-79.960796
36144,NaN,0.110760,-0.031566,-79.961763
36145,NaN,0.111140,-0.029592,-79.962773
36146,NaN,0.111166,-0.029913,-79.962192
36147,NaN,0.111315,-0.030488,-79.962366
36148,NaN,0.111182,-0.030116,-79.961033
36149,NaN,0.108925,-0.031075,-79.963135
36150,NaN,0.109145,-0.030468,-79.963349
36151,NaN,0.108558,-0.030863,-79.964431
36152,NaN,0.107845,-0.031003,-79.964758
36153,NaN,0.108927,-0.030834,-79.964819
36154,NaN,0.108988,-0.029535,-79.964282
36155,NaN,0.107311,-0.029986,-79.964724
36156,NaN,0.106020,-0.030636,-79.966711
36157,NaN,0.106786,-0.029085,-79.965268
36158,NaN,0.106969,-0.030097,-79.965440
36159,NaN,0.108090,-0.028314,-79.965545
36160,NaN,0.107536,-0.029146,-79.966625
36161,NaN,0.108655,-0.027365,-79.966729
36162,NaN,0.106852,-0.027559,-79.966418
36163,NaN,0.106686,-0.026761,-79.965088
36164,NaN,0.105713,-0.028796,-79.968580
36165,NaN,0.106637,-0.027946,-79.967889
36166,NaN,0.107014,-0.028032,-79.968857
36167,NaN,0.106272,-0.027746,-79.969187
36168,NaN,0.105558,-0.027886,-79.969516
36169,NaN,0.104975,-0.028295,-79.970598
36170,NaN,0.105070,-0.025378,-79.970106
36171,NaN,0.105577,-0.025736,-79.971828
36172,NaN,0.105441,-0.025364,-79.970496
36173,NaN,0.105053,-0.024851,-79.972374
36174,NaN,0.105271,-0.024246,-79.972591
36175,NaN,0.103793,-0.023787,-79.973829
36176,NaN,0.104010,-0.023182,-79.974046
36177,NaN,0.103304,-0.021286,-79.974421
36178,NaN,0.103327,-0.021607,-79.973842
36179,NaN,0.103834,-0.021970,-79.975564
36180,NaN,0.105525,-0.021726,-79.973965
36181,NaN,0.104942,-0.022144,-79.975048
36182,NaN,0.104228,-0.022285,-79.975377
36183,NaN,0.103840,-0.021776,-79.977255
36184,NaN,0.104215,-0.021864,-79.978225
36185,NaN,0.103315,-0.020898,-79.977804
36186,NaN,0.104009,-0.022371,-79.980276
36187,NaN,0.104199,-0.021352,-79.980496
36188,NaN,0.102554,-0.022238,-79.980937
36189,NaN,0.103320,-0.020710,-79.979497
36190,NaN,0.104467,-0.019360,-79.979604
36191,NaN,0.104815,-0.019036,-79.980575
36192,NaN,0.104872,-0.017739,-79.980042
36193,NaN,0.105222,-0.017418,-79.981014
36194,NaN,0.105562,-0.019125,-79.981938
36195,NaN,0.105753,-0.018112,-79.982159
36196,NaN,0.105933,-0.019127,-79.982332
36197,NaN,0.104614,-0.019374,-79.984323
36198,NaN,0.104635,-0.019695,-79.983745
36199,NaN,0.103894,-0.019433,-79.984077
36200,NaN,0.103915,-0.019754,-79.983500
36201,NaN,0.103015,-0.018801,-79.983081
36202,NaN,0.103707,-0.020276,-79.985553
36203,NaN,0.103896,-0.019273,-79.985775
36204,NaN,0.100778,-0.019798,-79.988032
36205,NaN,0.103209,-0.017721,-79.985575
36206,NaN,0.101563,-0.018608,-79.986017
36207,NaN,0.100820,-0.018354,-79.986350
36208,NaN,0.100875,-0.017058,-79.985819
36209,NaN,0.100867,-0.016986,-79.985243
36210,NaN,0.101241,-0.017076,-79.986214
36211,NaN,0.101429,-0.016080,-79.986436
36212,NaN,0.100136,-0.016734,-79.988426
36213,NaN,0.101060,-0.015920,-79.987740
36214,NaN,0.102009,-0.015497,-79.987052
36215,NaN,0.101587,-0.016637,-79.988887
36216,NaN,0.101801,-0.016034,-79.989107
36217,NaN,0.102725,-0.015225,-79.988422
36218,NaN,0.103063,-0.016933,-79.989347
36219,NaN,0.103250,-0.015945,-79.989570
36220,NaN,0.103110,-0.015575,-79.988243
36221,NaN,0.101439,-0.016078,-79.988687
36222,NaN,0.100722,-0.016220,-79.989018
36223,NaN,0.100876,-0.016853,-79.989194
36224,NaN,0.101090,-0.016250,-79.989416
36225,NaN,0.100472,-0.018323,-79.990453
36226,NaN,0.100879,-0.016795,-79.991472
36227,NaN,0.100715,-0.016048,-79.990147
36228,NaN,0.101281,-0.015214,-79.991917
36229,NaN,0.101117,-0.014467,-79.990593
36230,NaN,0.100595,-0.013685,-79.991723
36231,NaN,0.099854,-0.013452,-79.992057
36232,NaN,0.100227,-0.013543,-79.993029
36233,NaN,0.100221,-0.013493,-79.992455
36234,NaN,0.100273,-0.012198,-79.991927
36235,NaN,0.100428,-0.012841,-79.992104
36236,NaN,0.100286,-0.012471,-79.990778
36237,NaN,0.098968,-0.012756,-79.992771
36238,NaN,0.099180,-0.012154,-79.992993
36239,NaN,0.098438,-0.011928,-79.993328
36240,NaN,0.099385,-0.011507,-79.992643
36241,NaN,0.097749,-0.010412,-79.993135
36242,NaN,0.098440,-0.011890,-79.995608
36243,NaN,0.098628,-0.010927,-79.995833
36244,NaN,0.099955,-0.010917,-79.992693
36245,NaN,0.099763,-0.009543,-79.995374
36246,NaN,0.099400,-0.009456,-79.997255
36247,NaN,0.098658,-0.009239,-79.997590
36248,NaN,0.099029,-0.009331,-79.998564
36249,NaN,0.099984,-0.006934,-79.997930
36250,NaN,0.096638,-0.010003,-79.999342
36251,NaN,0.096825,-0.009047,-79.999567
36252,NaN,0.098540,-0.007189,-79.998024
36253,NaN,0.096293,-0.008234,-80.000127
36254,NaN,0.096504,-0.007633,-80.000351
36255,NaN,0.096335,-0.006911,-79.999029
36256,NaN,0.095617,-0.007054,-79.999362
36257,NaN,0.095963,-0.006796,-80.000338
36258,NaN,0.095979,-0.007119,-79.999764
36259,NaN,0.094341,-0.006039,-80.000258
36260,NaN,0.096341,-0.007185,-80.000166
36261,NaN,0.095023,-0.007494,-80.002159
36262,NaN,0.094304,-0.007638,-80.002493
36263,NaN,0.095384,-0.007564,-80.002562
36264,NaN,0.095754,-0.007657,-80.003536
36265,NaN,0.096260,-0.008098,-80.005262
36266,NaN,0.095989,-0.005417,-80.003239
36267,NaN,0.094282,-0.007578,-80.003635
36268,NaN,0.093022,-0.006619,-80.005677
36269,NaN,0.093011,-0.006601,-80.005105
36270,NaN,0.092098,-0.007668,-80.004640
36271,NaN,0.092441,-0.007421,-80.005617
36272,NaN,0.092616,-0.008438,-80.005793
36273,NaN,0.091873,-0.008242,-80.006130
36274,NaN,0.091888,-0.008566,-80.005557
36275,NaN,0.092073,-0.007627,-80.005784
36276,NaN,0.090813,-0.006669,-80.007827
36277,NaN,0.092627,-0.006787,-80.006988
36278,NaN,0.091173,-0.006751,-80.008231
36279,NaN,0.090429,-0.006565,-80.008568
36280,NaN,0.091338,-0.007762,-80.007836
36281,NaN,0.089666,-0.008320,-80.008282
36282,NaN,0.089714,-0.007027,-80.007760
36283,NaN,0.088042,-0.007587,-80.008204
36284,NaN,0.089718,-0.007347,-80.006615
36285,NaN,0.088598,-0.006757,-80.009409
36286,NaN,0.089379,-0.005644,-80.007979
36287,NaN,0.089887,-0.006109,-80.009705
36288,NaN,0.090061,-0.007127,-80.009881
36289,NaN,0.090818,-0.005692,-80.008454
36290,NaN,0.089364,-0.005657,-80.009698
36291,NaN,0.089515,-0.006356,-80.009876
36292,NaN,0.089722,-0.005757,-80.010104
36293,NaN,0.089712,-0.005764,-80.009534
36294,NaN,0.090080,-0.005860,-80.010510
36295,NaN,0.091351,-0.004895,-80.011381
36296,NaN,0.090630,-0.005040,-80.011717
36297,NaN,0.090845,-0.002510,-80.011999
36298,NaN,0.091179,-0.004222,-80.012924
36299,NaN,0.089859,-0.004568,-80.014920
36300,NaN,0.087855,-0.005685,-80.013816
36301,NaN,0.086374,-0.005340,-80.015061
36302,NaN,0.086581,-0.004742,-80.015289
36303,NaN,0.086762,-0.003835,-80.015520
36304,NaN,0.086774,-0.004159,-80.014949
36305,NaN,0.087150,-0.002331,-80.015980
36306,NaN,0.087517,-0.002427,-80.016957
36307,NaN,0.087344,-0.001751,-80.015639
36308,NaN,0.089339,-0.002899,-80.015549
36309,NaN,0.087127,-0.002382,-80.017704
36310,NaN,0.087139,-0.002706,-80.017132
36311,NaN,0.087321,-0.001805,-80.017364
36312,NaN,0.086793,-0.001028,-80.018501
36313,NaN,0.088604,-0.001181,-80.017665
36314,NaN,0.088648,0.000111,-80.017147
36315,NaN,0.086655,0.000911,-80.016097
36316,NaN,0.085361,0.000250,-80.018091
36317,NaN,0.085382,0.001841,-80.017575
36318,NaN,0.085748,0.001744,-80.018553
36319,NaN,0.085004,0.001895,-80.018891
36320,NaN,0.084282,0.001749,-80.019228
36321,NaN,0.084626,0.001948,-80.020208
36322,NaN,0.083138,0.000364,-80.021401
36323,NaN,0.083318,0.001257,-80.021633
36324,NaN,0.083523,0.001854,-80.021864
36325,NaN,0.083671,0.001127,-80.022044
36326,NaN,0.084609,0.001544,-80.021366
36327,NaN,0.083702,0.002382,-80.020962
36328,NaN,0.083906,0.002979,-80.021193
36329,NaN,0.083896,0.002944,-80.020622
36330,NaN,0.084261,0.002846,-80.021601
36331,NaN,0.082267,0.003638,-80.020555
36332,NaN,0.080972,0.002976,-80.022549
36333,NaN,0.082620,0.003504,-80.020964
36334,NaN,0.082791,0.002484,-80.021141
36335,NaN,0.082046,0.002625,-80.021481
36336,NaN,0.081323,0.002478,-80.021819
36337,NaN,0.081666,0.002665,-80.022800
36338,NaN,0.079855,0.002471,-80.022498
36339,NaN,0.080038,0.003351,-80.022731
36340,NaN,0.080242,0.003947,-80.022963
36341,NaN,0.079498,0.004083,-80.023303
36342,NaN,0.078774,0.003936,-80.023642
36343,NaN,0.077299,0.004249,-80.024891
36344,NaN,0.076576,0.004103,-80.025230
36345,NaN,0.075800,0.002618,-80.025518
36346,NaN,0.075809,0.002293,-80.024949
36347,NaN,0.076344,0.003394,-80.026734
36348,NaN,0.075049,0.002731,-80.028729
36349,NaN,0.077656,0.005605,-80.027092
36350,NaN,0.078020,0.005506,-80.028072
36351,NaN,0.077115,0.006329,-80.027678
36352,NaN,0.077318,0.006924,-80.027911
36353,NaN,0.077987,0.005711,-80.030399
36354,NaN,0.078027,0.007001,-80.029885
36355,NaN,0.076359,0.006384,-80.030318
36356,NaN,0.078025,0.006622,-80.028735
36357,NaN,0.077610,0.005356,-80.030555
36358,NaN,0.076724,0.005904,-80.030148
36359,NaN,0.076718,0.005845,-80.029596
36360,NaN,0.076349,0.005924,-80.031485
36361,NaN,0.075773,0.005348,-80.032599
36362,NaN,0.073961,0.005153,-80.032298
36363,NaN,0.075969,0.005881,-80.032239
36364,NaN,0.074706,0.006833,-80.034289
36365,NaN,0.074505,0.005851,-80.032951
36366,NaN,0.074706,0.006446,-80.033186
36367,NaN,0.074130,0.005866,-80.034252
36368,NaN,0.074493,0.005766,-80.035233
36369,NaN,0.073919,0.005185,-80.036329
36370,NaN,0.073959,0.006474,-80.035818
36371,NaN,0.074114,0.005714,-80.036011
36372,NaN,0.072819,0.005050,-80.038006
36373,NaN,0.074667,0.006464,-80.037238
36374,NaN,0.074868,0.007058,-80.037474
36375,NaN,0.075952,0.007038,-80.037539
36376,NaN,0.076152,0.007632,-80.037774
36377,NaN,0.075773,0.007966,-80.039677
36378,NaN,0.075779,0.007640,-80.039110
36379,NaN,0.075972,0.008484,-80.039342
36380,NaN,0.076140,0.007463,-80.039522
36381,NaN,0.075597,0.008485,-80.040668
36382,NaN,0.076885,0.009125,-80.041545
36383,NaN,0.077076,0.009969,-80.041802
36384,NaN,0.077275,0.010562,-80.042039
36385,NaN,0.077627,0.010708,-80.042996
36386,NaN,0.077665,0.011996,-80.042486
36387,NaN,0.079642,0.011091,-80.042399
36388,NaN,0.077991,0.010201,-80.042846
36389,NaN,0.078755,0.011558,-80.041428
36390,NaN,0.078922,0.010536,-80.041607
36391,NaN,0.079114,0.011370,-80.041841
36392,NaN,0.078550,0.010526,-80.042929
36393,NaN,0.078741,0.011365,-80.043143
36394,NaN,0.080532,0.009291,-80.042253
36395,NaN,0.078127,0.009446,-80.047574
36396,NaN,0.075130,0.013791,-80.091405
36397,NaN,0.068203,0.019543,-80.188470
36398,NaN,0.069949,0.020336,-80.237101
36399,NaN,0.073015,0.013049,-80.300384
36400,NaN,0.073637,0.012803,-80.310893
36401,NaN,0.070923,0.013720,-80.310736
36402,NaN,0.068048,0.017331,-80.313924
36403,NaN,0.068235,0.018167,-80.314163
36404,NaN,0.069923,0.020031,-80.312638
36405,NaN,0.068590,0.017983,-80.314571
36406,NaN,0.069679,0.017711,-80.314645
36407,NaN,0.068942,0.017796,-80.315001
36408,NaN,0.068973,0.019091,-80.314492
36409,NaN,0.067314,0.018432,-80.314947
36410,NaN,0.070630,0.019249,-80.312350
36411,NaN,0.069319,0.018809,-80.314370
36412,NaN,0.069484,0.017793,-80.314550
36413,NaN,0.068745,0.017876,-80.314882
36414,NaN,0.068775,0.019171,-80.314373
36415,NaN,0.069125,0.019298,-80.315378
36416,NaN,0.069127,0.018978,-80.314810
36417,NaN,0.070213,0.018926,-80.314881
36418,NaN,0.070242,0.020221,-80.314372
36419,NaN,0.068582,0.019554,-80.314827
36420,NaN,0.068773,0.020152,-80.315066
36421,NaN,0.069284,0.019579,-80.316785
36422,NaN,0.069638,0.019481,-80.317771
36423,NaN,0.069795,0.018683,-80.317939
36424,NaN,0.069959,0.017667,-80.318119
36425,NaN,0.069762,0.016645,-80.316750
36426,NaN,0.071636,0.019426,-80.316035
36427,NaN,0.069187,0.017930,-80.321363
36428,NaN,0.070844,0.018178,-80.319782
36429,NaN,0.070836,0.018073,-80.319179
36430,NaN,0.071189,0.017974,-80.320165
36431,NaN,0.071214,0.019482,-80.319666
36432,NaN,0.071378,0.018465,-80.319847
36433,NaN,0.071557,0.019276,-80.320088
36434,NaN,0.071558,0.018955,-80.319522
36435,NaN,0.071364,0.017924,-80.318149
36436,NaN,0.070089,0.018872,-80.320209
36437,NaN,0.068427,0.018190,-80.320667
36438,NaN,0.069513,0.017916,-80.320744
36439,NaN,0.069699,0.018719,-80.320992
36440,NaN,0.069157,0.019491,-80.322143
36441,NaN,0.067518,0.020421,-80.322659
36442,NaN,0.067871,0.020322,-80.323646
36443,NaN,0.068059,0.021124,-80.323881
36444,NaN,0.067896,0.021499,-80.322569
36445,NaN,0.067161,0.021554,-80.322916
36446,NaN,0.067351,0.022151,-80.323157
36447,NaN,0.066591,0.020591,-80.323401
36448,NaN,0.066780,0.021188,-80.323642
36449,NaN,0.065660,0.021634,-80.326502
36450,NaN,0.068643,0.023843,-80.322418
36451,NaN,0.067313,0.021764,-80.324345
36452,NaN,0.065685,0.022489,-80.324854
36453,NaN,0.066031,0.022588,-80.325874
36454,NaN,0.065135,0.023139,-80.325474
36455,NaN,0.065488,0.023237,-80.326481
36456,NaN,0.064755,0.023090,-80.326826
36457,NaN,0.064910,0.022269,-80.327015
36458,NaN,0.064936,0.023561,-80.326512
36459,NaN,0.063604,0.021472,-80.328436
36460,NaN,0.061976,0.022196,-80.328946
36461,NaN,0.063951,0.021242,-80.328843
36462,NaN,0.062323,0.021967,-80.329353
36463,NaN,0.062318,0.021843,-80.328748
36464,NaN,0.061421,0.022393,-80.328348
36465,NaN,0.060508,0.021526,-80.327855
36466,NaN,0.060533,0.022819,-80.327352
36467,NaN,0.061044,0.022209,-80.329163
36468,NaN,0.059741,0.021539,-80.331165
36469,NaN,0.060850,0.023065,-80.331324
36470,NaN,0.059953,0.023615,-80.330925
36471,NaN,0.058480,0.023829,-80.332187
36472,NaN,0.059563,0.023553,-80.332266
36473,NaN,0.060484,0.024161,-80.331554
36474,NaN,0.060508,0.025453,-80.331053
36475,NaN,0.057004,0.023270,-80.331677
36476,NaN,0.055702,0.022600,-80.333679
36477,NaN,0.055930,0.024991,-80.333987
36478,NaN,0.054980,0.022314,-80.333463
36479,NaN,0.054812,0.022873,-80.332143
36480,NaN,0.054972,0.021855,-80.332325
36481,NaN,0.052417,0.022020,-80.333029
36482,NaN,0.053877,0.021350,-80.330645
36483,NaN,0.054069,0.022127,-80.330867
36484,NaN,0.052767,0.021456,-80.332869
36485,NaN,0.052958,0.022232,-80.333117
36486,NaN,0.053144,0.022827,-80.333361
36487,NaN,0.052400,0.022862,-80.333724
36488,NaN,0.052423,0.024154,-80.333224
36489,NaN,0.051682,0.024195,-80.333588
36490,NaN,0.054984,0.025008,-80.331000
36491,NaN,0.053644,0.022910,-80.332914
36492,NaN,0.052342,0.022239,-80.334916
36493,NaN,0.052714,0.023930,-80.335939
36494,NaN,0.051979,0.023783,-80.336287
36495,NaN,0.051991,0.023633,-80.335718
36496,NaN,0.053993,0.024098,-80.335697
36497,NaN,0.053468,0.025040,-80.336758
36498,NaN,0.051975,0.023453,-80.337952
36499,NaN,0.052169,0.024231,-80.338129
36500,NaN,0.051975,0.022992,-80.336758
36501,NaN,0.051441,0.023932,-80.337905
36502,NaN,0.052521,0.023654,-80.337986
36503,NaN,0.052361,0.024198,-80.336693
36504,NaN,0.052710,0.024094,-80.337684
36505,NaN,0.054515,0.023813,-80.336933
36506,NaN,0.054864,0.023709,-80.337924
36507,NaN,0.053949,0.025043,-80.341562
36508,NaN,0.055596,0.025288,-80.339989
36509,NaN,0.055614,0.026750,-80.339608
36510,NaN,0.056693,0.026472,-80.339689
36511,NaN,0.055954,0.026495,-80.340076
36512,NaN,0.055948,0.026173,-80.339515
36513,NaN,0.055942,0.026010,-80.339044
36514,NaN,0.056290,0.025906,-80.340036
36515,NaN,0.056157,0.028046,-80.338844
36516,NaN,0.056341,0.028639,-80.339091
36517,NaN,0.055924,0.027258,-80.340943
36518,NaN,0.056108,0.027850,-80.341191
36519,NaN,0.055225,0.028563,-80.340723
36520,NaN,0.056139,0.028981,-80.340061
36521,NaN,0.055222,0.028082,-80.339607
36522,NaN,0.057081,0.030855,-80.338909
36523,NaN,0.057608,0.031823,-80.340836
36524,NaN,0.059277,0.033680,-80.339330
36525,NaN,0.057654,0.032937,-80.339689
36526,NaN,0.058001,0.032832,-80.340682
36527,NaN,0.058179,0.033581,-80.340965
36528,NaN,0.058526,0.033476,-80.341958
36529,NaN,0.057059,0.033651,-80.343184
36530,NaN,0.060352,0.034462,-80.340602
36531,NaN,0.057598,0.034293,-80.344404
36532,NaN,0.059266,0.036149,-80.342898
36533,NaN,0.057773,0.034715,-80.344244
36534,NaN,0.057036,0.034565,-80.344594
36535,NaN,0.056331,0.034555,-80.344901
36536,NaN,0.057407,0.034275,-80.344985
36537,NaN,0.057064,0.036100,-80.346962
36538,NaN,0.055900,0.033116,-80.349644
36539,NaN,0.059034,0.034772,-80.346443
36540,NaN,0.057731,0.034098,-80.348448
36541,NaN,0.059711,0.034729,-80.348445
36542,NaN,0.059162,0.035494,-80.349605
36543,NaN,0.059529,0.035542,-80.350575
36544,NaN,0.059710,0.036133,-80.350826
36545,NaN,0.060982,0.036922,-80.351759
36546,NaN,0.059489,0.035333,-80.352954
36547,NaN,0.061521,0.037568,-80.352944
36548,NaN,0.060192,0.035282,-80.354882
36549,NaN,0.060036,0.037418,-80.353729
36550,NaN,0.060216,0.038008,-80.353980
36551,NaN,0.059313,0.038701,-80.353682
36552,NaN,0.059658,0.038593,-80.354676
36553,NaN,0.058727,0.037660,-80.354359
36554,NaN,0.059097,0.039165,-80.355421
36555,NaN,0.059331,0.039894,-80.355483
36556,NaN,0.060945,0.038525,-80.353847
36557,NaN,0.060417,0.037817,-80.354797
36558,NaN,0.060761,0.037709,-80.355792
36559,NaN,0.060935,0.036840,-80.355941
36560,NaN,0.060926,0.036516,-80.355382
36561,NaN,0.060250,0.038112,-80.355783
36562,NaN,0.058757,0.036523,-80.356978
36563,NaN,0.058912,0.037270,-80.357382
36564,NaN,0.060575,0.039124,-80.355882
36565,NaN,0.060163,0.037726,-80.357728
36566,NaN,0.060342,0.038316,-80.357980
36567,NaN,0.060561,0.039040,-80.358131
36568,NaN,0.059821,0.038889,-80.358483
36569,NaN,0.060177,0.038923,-80.359420
36570,NaN,0.060520,0.038815,-80.360416
36571,NaN,0.061053,0.038134,-80.362102
36572,NaN,0.061232,0.038723,-80.362355
36573,NaN,0.059772,0.038876,-80.363562
36574,NaN,0.060844,0.038594,-80.363648
36575,NaN,0.061212,0.038625,-80.364541
36576,NaN,0.059389,0.038432,-80.364251
36577,NaN,0.060126,0.038083,-80.362746
36578,NaN,0.060823,0.038190,-80.365296
36579,NaN,0.061031,0.038912,-80.365773
36580,NaN,0.062691,0.040766,-80.364274
36581,NaN,0.061936,0.039122,-80.364656
36582,NaN,0.061925,0.038797,-80.364099
36583,NaN,0.061350,0.038077,-80.365202
36584,NaN,0.060610,0.037925,-80.365556
36585,NaN,0.060100,0.038814,-80.366653
36586,NaN,0.063382,0.039623,-80.364078
36587,NaN,0.061717,0.038869,-80.364602
36588,NaN,0.062273,0.041284,-80.366479
36589,NaN,0.061685,0.040557,-80.367708
36590,NaN,0.062591,0.040972,-80.367052
36591,NaN,0.061308,0.040423,-80.369000
36592,NaN,0.061320,0.041710,-80.368513
36593,NaN,0.060021,0.041168,-80.370577
36594,NaN,0.061465,0.040497,-80.368200
36595,NaN,0.061665,0.041223,-80.368309
36596,NaN,0.060031,0.041942,-80.368831
36597,NaN,0.059301,0.041916,-80.369153
36598,NaN,0.061100,0.041459,-80.368331
36599,NaN,0.060738,0.041647,-80.370317
36600,NaN,0.060750,0.042933,-80.369830
36601,NaN,0.061097,0.044564,-80.370768
36602,NaN,0.062540,0.043892,-80.368392
36603,NaN,0.063071,0.043217,-80.369958
36604,NaN,0.059931,0.041060,-80.372162
36605,NaN,0.062525,0.043770,-80.370631
36606,NaN,0.061784,0.043618,-80.370986
36607,NaN,0.062723,0.044145,-80.370181
36608,NaN,0.063982,0.044773,-80.371082
36609,NaN,0.064007,0.044579,-80.370441
36610,NaN,0.061080,0.044946,-80.373527
36611,NaN,0.063130,0.047127,-80.373620
36612,NaN,0.062951,0.047499,-80.372323
36613,NaN,0.063670,0.047122,-80.370971
36614,NaN,0.064011,0.047010,-80.371970
36615,NaN,0.064892,0.045927,-80.371278
36616,NaN,0.065043,0.044902,-80.371465
36617,NaN,0.063595,0.046654,-80.372857
36618,NaN,0.066871,0.047461,-80.370287
36619,NaN,0.065562,0.045286,-80.372207
36620,NaN,0.066115,0.047698,-80.374090
36621,NaN,0.064656,0.047825,-80.375440
36622,NaN,0.064996,0.047713,-80.376439
36623,NaN,0.065169,0.048427,-80.376712
36624,NaN,0.064426,0.048274,-80.377068
36625,NaN,0.065674,0.047418,-80.377901
36626,NaN,0.062369,0.045960,-80.379363
36627,NaN,0.062558,0.046658,-80.379662
36628,NaN,0.064187,0.046898,-80.378100
36629,NaN,0.064544,0.046895,-80.379077
36630,NaN,0.063990,0.047654,-80.380246
36631,NaN,0.064336,0.047660,-80.381215
36632,NaN,0.064698,0.049159,-80.382286
36633,NaN,0.067085,0.049335,-80.379767
36634,NaN,0.065590,0.047744,-80.380962
36635,NaN,0.065780,0.048436,-80.381237
36636,NaN,0.064475,0.047757,-80.383246
36637,NaN,0.064320,0.048228,-80.381970
36638,NaN,0.064493,0.048813,-80.382229
36639,NaN,0.064702,0.049499,-80.382404
36640,NaN,0.065602,0.049912,-80.381754
36641,NaN,0.066716,0.049735,-80.381760
36642,NaN,0.066723,0.051019,-80.381279
36643,NaN,0.065464,0.050437,-80.383281
36644,NaN,0.063803,0.049544,-80.383736
36645,NaN,0.064773,0.051677,-80.382999
36646,NaN,0.064922,0.050651,-80.383187
36647,NaN,0.064571,0.050814,-80.385035
36648,NaN,0.064554,0.050487,-80.384482
36649,NaN,0.063130,0.050599,-80.385670
36650,NaN,0.066400,0.051403,-80.383103
36651,NaN,0.065110,0.050825,-80.385026
36652,NaN,0.065258,0.049799,-80.385214
36653,NaN,0.064350,0.048838,-80.384852
36654,NaN,0.064521,0.049422,-80.385113
36655,NaN,0.064760,0.050111,-80.385366
36656,NaN,0.064931,0.050695,-80.385627
36657,NaN,0.066003,0.050516,-80.385947
36658,NaN,0.064199,0.051933,-80.385734
36659,NaN,0.065877,0.053870,-80.384392
36660,NaN,0.064904,0.051791,-80.387883
36661,NaN,0.064913,0.053181,-80.387333
36662,NaN,0.065810,0.053592,-80.386684
36663,NaN,0.065099,0.053526,-80.387093
36664,NaN,0.064188,0.054070,-80.386711
36665,NaN,0.063817,0.054232,-80.388583
36666,NaN,0.065631,0.055382,-80.387838
36667,NaN,0.064008,0.054580,-80.388258
36668,NaN,0.064534,0.055376,-80.390075
36669,NaN,0.065633,0.055186,-80.390023
36670,NaN,0.065780,0.054159,-80.390212
36671,NaN,0.066161,0.054133,-80.391177
36672,NaN,0.066497,0.054018,-80.392180
36673,NaN,0.065915,0.053255,-80.393385
36674,NaN,0.064420,0.051662,-80.394580
36675,NaN,0.066801,0.052414,-80.396059
36676,NaN,0.066283,0.054185,-80.393287
36677,NaN,0.066268,0.053947,-80.392673
36678,NaN,0.066437,0.054531,-80.392937
36679,NaN,0.066627,0.055203,-80.393327
36680,NaN,0.066237,0.055259,-80.395241
36681,NaN,0.066965,0.054849,-80.393736
36682,NaN,0.065825,0.053467,-80.396486
36683,NaN,0.067091,0.053579,-80.393511
36684,NaN,0.065785,0.052896,-80.395521
36685,NaN,0.066048,0.053571,-80.395548
36686,NaN,0.066943,0.053981,-80.394902
36687,NaN,0.067130,0.053038,-80.395065
36688,NaN,0.067299,0.053620,-80.395329
36689,NaN,0.068039,0.054800,-80.394153
36690,NaN,0.068374,0.054683,-80.395157
36691,NaN,0.067096,0.054082,-80.397187
36692,NaN,0.066886,0.052843,-80.395823
36693,NaN,0.067960,0.052647,-80.395816
36694,NaN,0.068106,0.051619,-80.396006
36695,NaN,0.067172,0.050649,-80.395675
36696,NaN,0.066425,0.050493,-80.396035
36697,NaN,0.065741,0.052027,-80.396432
36698,NaN,0.064246,0.050434,-80.397628
36699,NaN,0.067373,0.052038,-80.394159
36700,NaN,0.065377,0.052543,-80.393136
36701,NaN,0.065859,0.051832,-80.394935
36702,NaN,0.065111,0.051676,-80.395296
36703,NaN,0.064384,0.051583,-80.395723
36704,NaN,0.065467,0.052903,-80.395894
36705,NaN,0.064975,0.053757,-80.396944
36706,NaN,0.064930,0.051818,-80.396320
36707,NaN,0.065097,0.052504,-80.396666
36708,NaN,0.066738,0.054350,-80.395187
36709,NaN,0.065836,0.053355,-80.394666
36710,NaN,0.066003,0.053936,-80.394932
36711,NaN,0.065648,0.052460,-80.396721
36712,NaN,0.066540,0.052869,-80.396077
36713,NaN,0.065982,0.053719,-80.397276
36714,NaN,0.064487,0.052125,-80.398472
36715,NaN,0.064706,0.052783,-80.398747
36716,NaN,0.066323,0.053019,-80.397194
36717,NaN,0.067243,0.053501,-80.396498
36718,NaN,0.066495,0.053344,-80.396860
36719,NaN,0.067744,0.052419,-80.397812
36720,NaN,0.067720,0.052090,-80.397263
36721,NaN,0.067031,0.053610,-80.397670
